ID,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",Featured,URL,"Drill Types",_drill_category,_drill_duration,_drill_video_url,_drill_notes,_mepr_unauthorized_message_type,_mepr_unauthorized_message,_mepr_unauth_login,_mepr_unauth_excerpt_type,_mepr_unauth_excerpt_size,_learndash_course_grid_short_description,_powlax_drill,_learndash_course_grid_duration,_learndash_course_grid_enable_video_preview,_learndash_course_grid_video_embed_code,_learndash_course_grid_custom_button_text,_learndash_course_grid_custom_ribbon_text,_drill_lab_url_new,_drill_lab_embed,_drill_custom_url,_drill_images,_elementor_page_assets,_drill_lab_url,_drill_game_states,_drill_lab_url_1,_drill_lab_url_2,_drill_lab_url_3,_drill_lab_url_4,_drill_lab_embeds,_drill_lab_url_5,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
48803,"Side to Side Continuous 2v2s",,,"2025-07-30 09:10:31",powlax_drill,https://powlax.com/powlax_drill/side-to-side-continuous-2v2s/,,,,,,,,,"Team Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=W5Qjt2HDgtLKo18BEgvs"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:23:""pp-offensive-transition"";i:1;s:21:""pp-transition-defense"";}",https://lacrosse.labradorsports.com/play?l=W5Qjt2HDgtLKo18BEgvs,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=W5Qjt2HDgtLKo18BEgvs"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,side-to-side-continuous-2v2s,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48804,"Sideways 3v2s",,,"2025-07-30 09:10:31",powlax_drill,https://powlax.com/powlax_drill/sideways-3v2s/,,,,,,,,,"Team Drills",,https://vimeo.com/1078533638,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=w4jK83xPCVXoGHAUgCtB"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:23:""pp-offensive-transition"";i:1;s:21:""pp-transition-defense"";}",https://lacrosse.labradorsports.com/play?l=w4jK83xPCVXoGHAUgCtB,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=w4jK83xPCVXoGHAUgCtB"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,sideways-3v2s,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48805,"Sideways West Genny",,,"2025-07-30 09:10:31",powlax_drill,https://powlax.com/powlax_drill/sideways-west-genny/,,,,,,,,,"Team Drills",,https://vimeo.com/1078533638,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=543BMUi62qQiaNgami2O"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:23:""pp-offensive-transition"";i:1;s:21:""pp-transition-defense"";}",https://lacrosse.labradorsports.com/play?l=543BMUi62qQiaNgami2O,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=543BMUi62qQiaNgami2O"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,sideways-west-genny,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48806,"Single Ball Spike Stickwork and Passing",,,"2025-07-30 09:10:31",powlax_drill,https://powlax.com/powlax_drill/single-ball-spike-stickwork-and-passing/,,,,,,,,,"Skill Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=rBwwnIwYmU6pfDXEb386"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:18:""pp-settled-offense"";i:1;s:23:""pp-offensive-transition"";}",https://lacrosse.labradorsports.com/play?l=rBwwnIwYmU6pfDXEb386,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=rBwwnIwYmU6pfDXEb386"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,single-ball-spike-stickwork-and-passing,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48807,"Slugger Drill (Hofstra)",,,"2025-07-30 09:10:31",powlax_drill,https://powlax.com/powlax_drill/slugger-drill-hofstra/,,,,,,,,,"Team Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=Adc957GgswYCf7KkvKPh"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:3:{i:0;s:23:""pp-offensive-transition"";i:1;s:21:""pp-transition-defense"";i:3;s:11:""pp-clearing"";}",https://lacrosse.labradorsports.com/play?l=Adc957GgswYCf7KkvKPh,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=Adc957GgswYCf7KkvKPh"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,slugger-drill-hofstra,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48808,"Small Space 1v1s for Zone Offense",,,"2025-07-30 09:10:31",powlax_drill,https://powlax.com/powlax_drill/small-space-1v1s-for-zone-offense/,,,,,,,,,"1v1 Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=wtrvHGUj9epECgeOjWOm"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:18:""pp-settled-offense"";i:1;s:18:""pp-settled-defense"";}",https://lacrosse.labradorsports.com/play?l=wtrvHGUj9epECgeOjWOm,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=wtrvHGUj9epECgeOjWOm"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,small-space-1v1s-for-zone-offense,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48809,"Spike Stickwork and Passing",,,"2025-07-30 09:10:31",powlax_drill,https://powlax.com/powlax_drill/spike-stickwork-and-passing/,,,,,,,,,"Skill Drills",,https://vimeo.com/1078533886,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=le3zzhE37EVLp2kfm2uO"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:18:""pp-settled-offense"";i:1;s:23:""pp-offensive-transition"";}",https://lacrosse.labradorsports.com/play?l=le3zzhE37EVLp2kfm2uO,https://lacrosse.labradorsports.com/play?l=Dds5renymVgxGen6u4xO,https://lacrosse.labradorsports.com/play?l=qrp0ZdyBfemPkhFuoliQ,,"a:3:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=le3zzhE37EVLp2kfm2uO"" style=""max-width: 100%""></iframe>"";i:1;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=Dds5renymVgxGen6u4xO"" style=""max-width: 100%""></iframe>"";i:2;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=qrp0ZdyBfemPkhFuoliQ"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,spike-stickwork-and-passing,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48810,"Square 1v1s",,,"2025-07-30 09:10:31",powlax_drill,https://powlax.com/powlax_drill/square-1v1s/,,,,,,,,,"1v1 Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=adAtpuM4cuRaROeQOQlV"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:18:""pp-settled-offense"";i:1;s:18:""pp-settled-defense"";}",https://lacrosse.labradorsports.com/play?l=adAtpuM4cuRaROeQOQlV,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=adAtpuM4cuRaROeQOQlV"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,square-1v1s,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48811,"Square Throw Back Drill",,,"2025-07-30 09:10:31",powlax_drill,https://powlax.com/powlax_drill/square-throw-back-drill/,,,,,,,,,"Skill Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=kSu5quULmgy6Nd7G3oNT"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:3:{i:0;s:18:""pp-settled-offense"";i:1;s:23:""pp-offensive-transition"";i:2;s:11:""pp-clearing"";}",https://lacrosse.labradorsports.com/play?l=kSu5quULmgy6Nd7G3oNT,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=kSu5quULmgy6Nd7G3oNT"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,square-throw-back-drill,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48812,"Stair Approaches",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/stair-approaches/,,,,,,,,,"Skill Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=1k353UKAsVNMK8PIjIBk"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:18:""pp-settled-defense"";i:1;s:21:""pp-transition-defense"";}",https://lacrosse.labradorsports.com/play?l=1k353UKAsVNMK8PIjIBk,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=1k353UKAsVNMK8PIjIBk"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,stair-approaches,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48813,"Star Drill",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/star-drill/,,,,,,,,,"Skill Drills",,https://vimeo.com/1092030965,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=qrp0ZdyBfemPkhFuoliQ"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:3:{i:0;s:18:""pp-settled-offense"";i:1;s:23:""pp-offensive-transition"";i:2;s:11:""pp-clearing"";}",https://lacrosse.labradorsports.com/play?l=qrp0ZdyBfemPkhFuoliQ,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=qrp0ZdyBfemPkhFuoliQ"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,star-drill,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48814,"Static 4v3s",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/static-4v3s/,,,,,,,,,"Team Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=jF0DWQxfoz5znHD8saY1"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:23:""pp-offensive-transition"";i:1;s:21:""pp-transition-defense"";}",https://lacrosse.labradorsports.com/play?l=jF0DWQxfoz5znHD8saY1,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=jF0DWQxfoz5znHD8saY1"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,static-4v3s,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48815,"Steal The Bacon",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/steal-the-bacon/,,,,,,,,,"Team Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=qw0jCjgnyaFq2KO7wCHI"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:23:""pp-offensive-transition"";i:1;s:21:""pp-transition-defense"";}",https://lacrosse.labradorsports.com/play?l=qw0jCjgnyaFq2KO7wCHI,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=qw0jCjgnyaFq2KO7wCHI"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,steal-the-bacon,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48816,"The Best Game Ever",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/the-best-game-ever/,,,,,,,,,"Team Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=0zvSfaocyfDARpL34ExX"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:3:{i:0;s:23:""pp-offensive-transition"";i:1;s:21:""pp-transition-defense"";i:2;s:11:""pp-clearing"";}",https://lacrosse.labradorsports.com/play?l=0zvSfaocyfDARpL34ExX,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=0zvSfaocyfDARpL34ExX"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,the-best-game-ever,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48817,"Triangle Approach Drill",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/triangle-approach-drill/,,,,,,,,,"Skill Drills",,https://vimeo.com/1092030895,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=gGKBrlpMpy84Q2fZO1Ed"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:18:""pp-settled-defense"";i:1;s:21:""pp-transition-defense"";}",https://lacrosse.labradorsports.com/play?l=gGKBrlpMpy84Q2fZO1Ed,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=gGKBrlpMpy84Q2fZO1Ed"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,triangle-approach-drill,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48818,"Triangle Show Drill",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/triangle-show-drill/,,,,,,,,,"Concept Drills",,https://vimeo.com/180762665,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=Ki2Gg5GHLYj8dW4g6YS5"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:1:{i:0;s:18:""pp-settled-defense"";}",https://lacrosse.labradorsports.com/play?l=Ki2Gg5GHLYj8dW4g6YS5,https://lacrosse.labradorsports.com/play?l=Ki2Gg5GHLYj8dW4g6YS5,,,"a:2:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=Ki2Gg5GHLYj8dW4g6YS5"" style=""max-width: 100%""></iframe>"";i:1;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=Ki2Gg5GHLYj8dW4g6YS5"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,triangle-show-drill,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48819,"UNC Dog Drill 5v4s",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/unc-dog-drill-5v4s/,,,,,,,,,"Team Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=44uSUkTCMbkP4QGSYTwF"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:23:""pp-offensive-transition"";i:1;s:21:""pp-transition-defense"";}",https://lacrosse.labradorsports.com/play?l=44uSUkTCMbkP4QGSYTwF,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=44uSUkTCMbkP4QGSYTwF"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,unc-dog-drill-5v4s,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48820,"Umbrella Approaches",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/umbrella-approaches/,,,,,,,,,"Skill Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=hzCKf8WIZlVjHis2apHE"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:1:{i:0;s:18:""pp-settled-defense"";}",https://lacrosse.labradorsports.com/play?l=hzCKf8WIZlVjHis2apHE,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=hzCKf8WIZlVjHis2apHE"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,umbrella-approaches,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48821,"Uneven Half Field Build Up",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/uneven-half-field-build-up/,,,,,,,,,"Team Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=TkNFP6E1VfPlFB9X3CFX"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:23:""pp-offensive-transition"";i:1;s:21:""pp-transition-defense"";}",https://lacrosse.labradorsports.com/play?l=TkNFP6E1VfPlFB9X3CFX,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=TkNFP6E1VfPlFB9X3CFX"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,uneven-half-field-build-up,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48822,"Up and Out Clear Passing",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/up-and-out-clear-passing/,,,,,,,,,"Skill Drills",,,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=k080GNdfmfwcDgTyTTdA"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:1:{i:0;s:11:""pp-clearing"";}",https://lacrosse.labradorsports.com/play?l=k080GNdfmfwcDgTyTTdA,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=k080GNdfmfwcDgTyTTdA"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,up-and-out-clear-passing,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48823,"West Genny",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/west-genny/,,,,,,,,,"Team Drills",,https://vimeo.com/1092030446,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=uNzw08qn8R2dA4Q5Lz7u"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:23:""pp-offensive-transition"";i:1;s:21:""pp-transition-defense"";}",https://lacrosse.labradorsports.com/play?l=uNzw08qn8R2dA4Q5Lz7u,https://lacrosse.labradorsports.com/play?l=qIUtwJEYPT3Dljx5mJbz,https://lacrosse.labradorsports.com/play?l=aOoybXTEPqZNuxXYdKIQ,https://lacrosse.labradorsports.com/play?l=aOoybXTEPqZNuxXYdKIQ,"a:4:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=uNzw08qn8R2dA4Q5Lz7u"" style=""max-width: 100%""></iframe>"";i:1;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=qIUtwJEYPT3Dljx5mJbz"" style=""max-width: 100%""></iframe>"";i:2;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=aOoybXTEPqZNuxXYdKIQ"" style=""max-width: 100%""></iframe>"";i:3;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=aOoybXTEPqZNuxXYdKIQ"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,west-genny,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
48824,"Wind Up 1v1s",,,"2025-07-30 09:10:32",powlax_drill,https://powlax.com/powlax_drill/wind-up-1v1s/,,,,,,,,,"1v1 Drills",,https://vimeo.com/1092030158,,,,,,,,,,,,,,,"<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=5nPwa92wVcTKWlvEBkb9"" style=""max-width: 100%""></iframe>",,,a:0:{},,"a:2:{i:0;s:18:""pp-settled-offense"";i:1;s:18:""pp-settled-defense"";}",https://lacrosse.labradorsports.com/play?l=5nPwa92wVcTKWlvEBkb9,,,,"a:1:{i:0;s:136:""<iframe width=""500"" height=""500"" src=""https://lacrosse.labradorsports.com/play?l=5nPwa92wVcTKWlvEBkb9"" style=""max-width: 100%""></iframe>"";}",,publish,1,powlax,patrick@powlax.com,Patrick,Chapla,wind-up-1v1s,,,0,0,0,closed,closed,"2025-07-30 09:10:53"
